Location,Updated,WaitTimeInSeconds
VF1,2023-08-12T20:30:00,204
VF2,2023-08-12T20:30:00,158
VF3,2023-08-12T20:30:00,112
VF4,2023-08-12T20:30:00,60
AF1,2023-08-12T20:45:00,60
AF2,2023-08-12T20:45:00,60
AF3,2023-08-12T20:45:00,69
AF4,2023-08-12T20:45:00,237
EF-T,2023-08-12T20:45:00,60
GH-T,2023-08-12T20:45:00,60
NS-S,2023-08-12T20:45:00,60
S-NS,2023-08-12T20:45:00,83
VF0,2023-08-12T20:45:00,60
VF1,2023-08-12T20:45:00,161
VF2,2023-08-12T20:45:00,60
VF3,2023-08-12T20:45:00,83
VF4,2023-08-12T20:45:00,60
AF1,2023-08-12T21:01:00,60
AF2,2023-08-12T21:01:00,1188
AF3,2023-08-12T21:01:00,124
AF4,2023-08-12T21:01:00,60
EF-T,2023-08-12T21:01:00,60
GH-T,2023-08-12T21:01:00,60
NS-S,2023-08-12T21:00:00,60
S-NS,2023-08-12T21:01:00,60
VF0,2023-08-12T21:00:00,60
VF1,2023-08-12T21:00:00,214
VF2,2023-08-12T21:01:00,60
VF3,2023-08-12T21:01:00,60
VF4,2023-08-12T21:01:00,60
AF1,2023-08-12T21:15:00,60
AF2,2023-08-12T21:15:00,734
AF3,2023-08-12T21:15:00,119
AF4,2023-08-12T21:15:00,60
EF-T,2023-08-12T21:15:00,60
GH-T,2023-08-12T21:15:00,60
NS-S,2023-08-12T21:15:00,60
S-NS,2023-08-12T21:15:00,114
VF0,2023-08-12T21:15:00,60
VF1,2023-08-12T21:15:00,269
VF2,2023-08-12T21:15:00,60
VF3,2023-08-12T21:15:00,60
VF4,2023-08-12T21:15:00,60
AF1,2023-08-12T21:30:00,60
AF2,2023-08-12T21:30:00,120
AF3,2023-08-12T21:30:00,60
AF4,2023-08-12T21:30:00,1399
EF-T,2023-08-12T21:30:00,60
GH-T,2023-08-12T21:30:00,60
NS-S,2023-08-12T21:30:00,227
S-NS,2023-08-12T21:30:00,60
VF0,2023-08-12T21:30:00,60
VF1,2023-08-12T21:30:00,259
VF2,2023-08-12T21:30:00,60
VF3,2023-08-12T21:30:00,60
VF4,2023-08-12T21:30:00,60
AF1,2023-08-12T21:45:00,60
AF2,2023-08-12T21:45:00,60
AF3,2023-08-12T21:45:00,60
AF4,2023-08-12T21:45:00,731
EF-T,2023-08-12T21:45:00,60
GH-T,2023-08-12T21:45:00,60
NS-S,2023-08-12T21:45:00,82
S-NS,2023-08-12T21:45:00,119
VF0,2023-08-12T21:45:00,60
VF1,2023-08-12T21:45:00,288
VF2,2023-08-12T21:45:00,60
VF3,2023-08-12T21:45:00,60
VF4,2023-08-12T21:45:00,60
AF1,2023-08-12T22:02:00,60
AF2,2023-08-12T22:02:00,60
AF3,2023-08-12T22:02:00,60
AF4,2023-08-12T22:02:00,60
EF-T,2023-08-12T22:02:00,60
GH-T,2023-08-12T22:01:00,60
NS-S,2023-08-12T22:02:00,68
S-NS,2023-08-12T22:02:00,183
VF0,2023-08-12T22:02:00,60
VF1,2023-08-12T22:01:00,274
VF2,2023-08-12T22:02:00,60
VF3,2023-08-12T22:02:00,60
VF4,2023-08-12T22:01:00,0
AF1,2023-08-12T22:18:00,60
AF2,2023-08-12T22:18:00,830
AF3,2023-08-12T22:18:00,60
AF4,2023-08-12T22:18:00,68
EF-T,2023-08-12T22:18:00,60
GH-T,2023-08-12T22:18:00,60
NS-S,2023-08-12T22:18:00,60
S-NS,2023-08-12T22:18:00,69
VF0,2023-08-12T22:18:00,60
VF1,2023-08-12T22:18:00,287
VF2,2023-08-12T22:18:00,60
VF3,2023-08-12T22:18:00,60
VF4,2023-08-12T22:18:00,60
AF1,2023-08-12T22:30:00,60
AF2,2023-08-12T22:30:00,572
AF3,2023-08-12T22:30:00,60
AF4,2023-08-12T22:31:00,60
EF-T,2023-08-12T22:30:00,60
GH-T,2023-08-12T22:30:00,60
NS-S,2023-08-12T22:30:00,79
S-NS,2023-08-12T22:30:00,63
VF0,2023-08-12T22:30:00,60
VF1,2023-08-12T22:30:00,254
VF2,2023-08-12T22:30:00,60
VF3,2023-08-12T22:30:00,60
VF4,2023-08-12T22:30:00,60
AF1,2023-08-12T22:45:00,60
AF2,2023-08-12T22:45:00,165
AF3,2023-08-12T22:45:00,60
AF4,2023-08-12T22:46:00,60
EF-T,2023-08-12T22:45:00,60
GH-T,2023-08-12T22:45:00,60
NS-S,2023-08-12T22:45:00,60
S-NS,2023-08-12T22:45:00,60
VF0,2023-08-12T22:45:00,60
VF1,2023-08-12T22:45:00,138
VF2,2023-08-12T22:45:00,60
VF3,2023-08-12T22:45:00,60
VF4,2023-08-12T22:45:00,60
AF1,2023-08-12T23:01:00,60
AF2,2023-08-12T23:01:00,240
AF3,2023-08-12T23:01:00,60
AF4,2023-08-12T23:01:00,60
EF-T,2023-08-12T23:01:00,60
GH-T,2023-08-12T23:01:00,60
NS-S,2023-08-12T23:01:00,60
S-NS,2023-08-12T23:01:00,60
VF0,2023-08-12T23:01:00,60
VF1,2023-08-12T23:01:00,174
VF2,2023-08-12T23:01:00,60
VF3,2023-08-12T23:01:00,60
VF4,2023-08-12T23:01:00,60
AF1,2023-08-12T23:16:00,60
AF2,2023-08-12T23:16:00,217
AF3,2023-08-12T23:16:00,60
AF4,2023-08-12T23:16:00,546
EF-T,2023-08-12T23:16:00,60
GH-T,2023-08-12T23:15:00,60
NS-S,2023-08-12T23:16:00,60
S-NS,2023-08-12T23:16:00,60
VF0,2023-08-12T23:16:00,60
VF1,2023-08-12T23:15:00,194
VF2,2023-08-12T23:16:00,60
VF3,2023-08-12T23:15:00,60
VF4,2023-08-12T23:16:00,60
AF1,2023-08-12T23:30:00,60
AF2,2023-08-12T23:30:00,60
AF3,2023-08-12T23:30:00,60
AF4,2023-08-12T23:30:00,60
EF-T,2023-08-12T23:30:00,60
GH-T,2023-08-12T23:30:00,60
NS-S,2023-08-12T23:30:00,60
S-NS,2023-08-12T23:30:00,60
VF0,2023-08-12T23:30:00,60
VF1,2023-08-12T23:30:00,227
VF2,2023-08-12T23:30:00,60
VF3,2023-08-12T23:30:00,60
VF4,2023-08-12T23:30:00,60
AF1,2023-08-12T23:45:00,60
AF2,2023-08-12T23:45:00,60
AF3,2023-08-12T23:45:00,60
AF4,2023-08-12T23:45:00,60
EF-T,2023-08-12T23:45:00,60
GH-T,2023-08-12T23:45:00,60
NS-S,2023-08-12T23:45:00,60
S-NS,2023-08-12T23:45:00,60
VF0,2023-08-12T23:45:00,60
VF1,2023-08-12T23:45:00,184
VF2,2023-08-12T23:45:00,60
VF3,2023-08-12T23:45:00,60
VF4,2023-08-12T23:45:00,60
AF1,2023-08-13T00:00:00,60
AF2,2023-08-12T23:59:00,231
AF3,2023-08-12T23:59:00,60
AF4,2023-08-13T00:00:00,60
EF-T,2023-08-12T23:59:00,60
GH-T,2023-08-12T23:59:00,60
NS-S,2023-08-12T23:59:00,60
S-NS,2023-08-13T00:01:00,0
VF0,2023-08-12T23:59:00,60
VF1,2023-08-12T23:59:00,189
VF2,2023-08-13T00:00:00,60
VF3,2023-08-12T23:59:00,60
VF4,2023-08-12T23:59:00,60
AF1,2023-08-13T00:21:00,60
AF2,2023-08-13T00:21:00,390
AF3,2023-08-13T00:21:00,60
AF4,2023-08-13T00:21:00,60
EF-T,2023-08-13T00:21:00,60
GH-T,2023-08-13T00:21:00,60
NS-S,2023-08-13T00:21:00,60
S-NS,2023-08-13T00:21:00,60
VF0,2023-08-13T00:21:00,60
VF1,2023-08-13T00:21:00,140
VF2,2023-08-13T00:21:00,60
VF3,2023-08-13T00:21:00,60
VF4,2023-08-13T00:21:00,60
AF1,2023-08-13T00:30:00,60
AF2,2023-08-13T00:30:00,231
AF3,2023-08-13T00:30:00,60
AF4,2023-08-13T00:30:00,60
EF-T,2023-08-13T00:30:00,60
GH-T,2023-08-13T00:30:00,60
NS-S,2023-08-13T00:30:00,60
S-NS,2023-08-13T00:30:00,60
VF0,2023-08-13T00:30:00,60
VF1,2023-08-13T00:30:00,104
VF2,2023-08-13T00:30:00,60
VF3,2023-08-13T00:30:00,60
VF4,2023-08-13T00:30:00,60
AF1,2023-08-13T00:45:00,60
AF2,2023-08-13T00:45:00,60
AF3,2023-08-13T00:45:00,60
AF4,2023-08-13T00:45:00,60
EF-T,2023-08-13T00:44:00,60
GH-T,2023-08-13T00:45:00,60
NS-S,2023-08-13T00:45:00,60
S-NS,2023-08-13T00:45:00,60
VF0,2023-08-13T00:45:00,60
VF1,2023-08-13T00:45:00,83
VF2,2023-08-13T00:45:00,60
VF3,2023-08-13T00:45:00,60
VF4,2023-08-13T00:45:00,60
AF1,2023-08-13T01:01:00,60
AF2,2023-08-13T01:01:00,60
AF3,2023-08-13T01:01:00,60
AF4,2023-08-13T01:01:00,60
EF-T,2023-08-13T01:01:00,60
GH-T,2023-08-13T01:01:00,60
NS-S,2023-08-13T01:01:00,60
S-NS,2023-08-13T01:01:00,60
VF0,2023-08-13T01:01:00,0
VF1,2023-08-13T01:01:00,0
VF2,2023-08-13T01:01:00,60
VF3,2023-08-13T01:01:00,0
VF4,2023-08-13T01:01:00,0
AF1,2023-08-13T01:18:00,60
AF2,2023-08-13T01:18:00,683
AF3,2023-08-13T01:18:00,60
AF4,2023-08-13T01:18:00,60
EF-T,2023-08-13T01:18:00,60
GH-T,2023-08-13T01:18:00,60
NS-S,2023-08-13T01:18:00,128
S-NS,2023-08-13T01:18:00,60
VF0,2023-08-13T01:18:00,60
VF1,2023-08-13T01:18:00,60
VF2,2023-08-13T01:18:00,60
VF3,2023-08-13T01:18:00,60
VF4,2023-08-13T01:18:00,60
AF1,2023-08-13T01:31:00,60
AF2,2023-08-13T01:30:00,234
AF3,2023-08-13T01:31:00,60
AF4,2023-08-13T01:31:00,60
EF-T,2023-08-13T01:31:00,60
GH-T,2023-08-13T01:30:00,60
NS-S,2023-08-13T01:31:00,60
S-NS,2023-08-13T01:31:00,60
VF0,2023-08-13T01:30:00,60
VF1,2023-08-13T01:30:00,60
VF2,2023-08-13T01:31:00,60
VF3,2023-08-13T01:30:00,60
VF4,2023-08-13T01:30:00,60
AF1,2023-08-13T01:45:00,60
AF2,2023-08-13T01:45:00,538
AF3,2023-08-13T01:45:00,60
AF4,2023-08-13T01:45:00,60
EF-T,2023-08-13T01:45:00,60
GH-T,2023-08-13T01:45:00,60
NS-S,2023-08-13T01:45:00,60
S-NS,2023-08-13T01:45:00,60
VF0,2023-08-13T01:45:00,60
VF1,2023-08-13T01:45:00,60
VF2,2023-08-13T01:45:00,60
VF3,2023-08-13T01:45:00,60
VF4,2023-08-13T01:45:00,60
AF1,2023-08-13T02:26:00,60
AF2,2023-08-13T02:25:00,60
AF3,2023-08-13T02:26:00,60
AF4,2023-08-13T02:26:00,60
EF-T,2023-08-13T02:26:00,60
GH-T,2023-08-13T02:25:00,60
NS-S,2023-08-13T02:26:00,60
S-NS,2023-08-13T02:26:00,60
VF0,2023-08-13T02:25:00,60
VF1,2023-08-13T02:25:00,61
VF2,2023-08-13T02:26:00,60
VF3,2023-08-13T02:25:00,60
VF4,2023-08-13T02:25:00,60
AF1,2023-08-13T03:30:00,60
AF2,2023-08-13T03:30:00,60
AF3,2023-08-13T03:30:00,60
AF4,2023-08-13T03:30:00,60
EF-T,2023-08-13T03:30:00,60
GH-T,2023-08-13T03:29:00,0
NS-S,2023-08-13T03:30:00,87
S-NS,2023-08-13T03:30:00,63
VF0,2023-08-13T03:29:00,60
VF1,2023-08-13T03:29:00,224
VF2,2023-08-13T03:30:00,60
VF3,2023-08-13T03:29:00,87
VF4,2023-08-13T03:29:00,60
AF1,2023-08-13T04:00:00,60
AF2,2023-08-13T04:01:00,60
AF3,2023-08-13T04:01:00,60
AF4,2023-08-13T04:01:00,60
EF-T,2023-08-13T04:01:00,60
GH-T,2023-08-13T04:01:00,0
NS-S,2023-08-13T04:01:00,98
S-NS,2023-08-13T04:00:00,60
VF0,2023-08-13T04:01:00,60
VF1,2023-08-13T04:01:00,255
VF2,2023-08-13T04:01:00,60
VF3,2023-08-13T04:01:00,60
VF4,2023-08-13T04:01:00,60
AF1,2023-08-13T04:23:00,60
AF2,2023-08-13T04:23:00,144
AF3,2023-08-13T04:23:00,60
AF4,2023-08-13T04:23:00,60
EF-T,2023-08-13T04:23:00,222
GH-T,2023-08-13T04:23:00,0
NS-S,2023-08-13T04:23:00,122
S-NS,2023-08-13T04:23:00,80
VF0,2023-08-13T04:23:00,60
VF1,2023-08-13T04:23:00,525
VF2,2023-08-13T04:23:00,60
VF3,2023-08-13T04:23:00,60
VF4,2023-08-13T04:23:00,60
AF1,2023-08-13T04:30:00,60
AF2,2023-08-13T04:30:00,83
AF3,2023-08-13T04:30:00,60
AF4,2023-08-13T04:30:00,60
EF-T,2023-08-13T04:30:00,895
GH-T,2023-08-13T04:30:00,0
NS-S,2023-08-13T04:30:00,85
S-NS,2023-08-13T04:30:00,69
VF0,2023-08-13T04:30:00,60
VF1,2023-08-13T04:30:00,573
VF2,2023-08-13T04:30:00,60
VF3,2023-08-13T04:30:00,60
VF4,2023-08-13T04:30:00,248
AF1,2023-08-13T04:45:00,60
AF2,2023-08-13T04:45:00,60
AF3,2023-08-13T04:45:00,60
AF4,2023-08-13T04:46:00,60
EF-T,2023-08-13T04:45:00,991
GH-T,2023-08-13T04:45:00,0
NS-S,2023-08-13T04:45:00,105
S-NS,2023-08-13T04:45:00,60
VF0,2023-08-13T04:45:00,60
VF1,2023-08-13T04:45:00,647
VF2,2023-08-13T04:45:00,60
VF3,2023-08-13T04:45:00,89
VF4,2023-08-13T04:45:00,378
AF1,2023-08-13T05:02:00,60
AF2,2023-08-13T05:02:00,663
AF3,2023-08-13T05:02:00,60
AF4,2023-08-13T05:02:00,60
EF-T,2023-08-13T05:02:00,60
GH-T,2023-08-13T05:02:00,0
NS-S,2023-08-13T05:02:00,207
S-NS,2023-08-13T05:02:00,69
VF0,2023-08-13T05:02:00,174
VF1,2023-08-13T05:02:00,568
VF2,2023-08-13T05:02:00,60
VF3,2023-08-13T05:02:00,154
VF4,2023-08-13T05:02:00,486
AF1,2023-08-13T05:19:00,60
AF2,2023-08-13T05:19:00,69
AF3,2023-08-13T05:19:00,60
AF4,2023-08-13T05:19:00,60
EF-T,2023-08-13T05:19:00,60
GH-T,2023-08-13T05:19:00,0
NS-S,2023-08-13T05:19:00,60
S-NS,2023-08-13T05:19:00,63
VF0,2023-08-13T05:19:00,553
VF1,2023-08-13T05:19:00,601
VF2,2023-08-13T05:19:00,634
VF3,2023-08-13T05:19:00,246
VF4,2023-08-13T05:19:00,465
AF1,2023-08-13T05:30:00,60
AF2,2023-08-13T05:30:00,140
AF3,2023-08-13T05:30:00,60
AF4,2023-08-13T05:30:00,60
EF-T,2023-08-13T05:30:00,280
GH-T,2023-08-13T05:30:00,0
NS-S,2023-08-13T05:30:00,60
S-NS,2023-08-13T05:30:00,114
VF0,2023-08-13T05:30:00,628
VF1,2023-08-13T05:30:00,465
VF2,2023-08-13T05:30:00,241
VF3,2023-08-13T05:30:00,216
VF4,2023-08-13T05:30:00,72
AF1,2023-08-13T05:45:00,60
AF2,2023-08-13T05:45:00,286
AF3,2023-08-13T05:45:00,60
AF4,2023-08-13T05:45:00,60
EF-T,2023-08-13T05:45:00,60
GH-T,2023-08-13T05:45:00,0
NS-S,2023-08-13T05:45:00,247
S-NS,2023-08-13T05:45:00,97
VF0,2023-08-13T05:45:00,1051
VF1,2023-08-13T05:45:00,329
VF2,2023-08-13T05:45:00,309
VF3,2023-08-13T05:45:00,158
VF4,2023-08-13T05:45:00,60
AF1,2023-08-13T06:03:00,133
AF2,2023-08-13T06:03:00,2038
AF3,2023-08-13T06:03:00,78
AF4,2023-08-13T06:03:00,71
EF-T,2023-08-13T06:02:00,77
GH-T,2023-08-13T06:02:00,0
NS-S,2023-08-13T06:03:00,272
S-NS,2023-08-13T06:03:00,60
VF0,2023-08-13T06:03:00,305
VF1,2023-08-13T06:02:00,334
VF2,2023-08-13T06:03:00,218
VF3,2023-08-13T06:02:00,211
VF4,2023-08-13T06:02:00,63
AF1,2023-08-13T06:22:00,95
AF2,2023-08-13T06:22:00,279
AF3,2023-08-13T06:22:00,1903
AF4,2023-08-13T06:22:00,60
EF-T,2023-08-13T06:22:00,106
GH-T,2023-08-13T06:22:00,0
NS-S,2023-08-13T06:22:00,1715
S-NS,2023-08-13T06:22:00,60
VF0,2023-08-13T06:22:00,60
VF1,2023-08-13T06:22:00,165
VF2,2023-08-13T06:22:00,166
VF3,2023-08-13T06:22:00,261
VF4,2023-08-13T06:22:00,60
AF1,2023-08-13T06:30:00,82
AF2,2023-08-13T06:30:00,60
AF3,2023-08-13T06:30:00,1366
AF4,2023-08-13T06:30:00,77
EF-T,2023-08-13T06:30:00,224
GH-T,2023-08-13T06:30:00,60
NS-S,2023-08-13T06:30:00,1604
S-NS,2023-08-13T06:30:00,103
VF0,2023-08-13T06:30:00,60
VF1,2023-08-13T06:30:00,227
VF2,2023-08-13T06:30:00,108
VF3,2023-08-13T06:30:00,250
VF4,2023-08-13T06:30:00,143
AF1,2023-08-13T06:45:00,60
AF2,2023-08-13T06:45:00,278
AF3,2023-08-13T06:45:00,505
AF4,2023-08-13T06:45:00,60
EF-T,2023-08-13T06:45:00,69
GH-T,2023-08-13T06:45:00,60
NS-S,2023-08-13T06:45:00,1082
S-NS,2023-08-13T06:45:00,60
VF0,2023-08-13T06:45:00,60
VF1,2023-08-13T06:45:00,259
VF2,2023-08-13T06:45:00,352
VF3,2023-08-13T06:45:00,286
VF4,2023-08-13T06:45:00,146
AF1,2023-08-13T07:01:00,199
AF2,2023-08-13T07:01:00,179
AF3,2023-08-13T07:01:00,111
AF4,2023-08-13T07:01:00,766
EF-T,2023-08-13T07:01:00,125
GH-T,2023-08-13T07:01:00,60
NS-S,2023-08-13T07:01:00,436
S-NS,2023-08-13T07:01:00,74
VF0,2023-08-13T07:01:00,60
VF1,2023-08-13T07:01:00,347
VF2,2023-08-13T07:01:00,308
VF3,2023-08-13T07:01:00,363
VF4,2023-08-13T07:01:00,94
AF1,2023-08-13T07:21:00,578
AF2,2023-08-13T07:21:00,60
AF3,2023-08-13T07:21:00,72
AF4,2023-08-13T07:21:00,635
EF-T,2023-08-13T07:21:00,60
GH-T,2023-08-13T07:21:00,60
NS-S,2023-08-13T07:21:00,245
S-NS,2023-08-13T07:21:00,92
VF0,2023-08-13T07:21:00,60
VF1,2023-08-13T07:21:00,331
VF2,2023-08-13T07:21:00,313
VF3,2023-08-13T07:21:00,240
VF4,2023-08-13T07:21:00,132
AF1,2023-08-13T07:30:00,204
AF2,2023-08-13T07:30:00,60
AF3,2023-08-13T07:30:00,60
AF4,2023-08-13T07:30:00,60
EF-T,2023-08-13T07:30:00,60
GH-T,2023-08-13T07:30:00,60
NS-S,2023-08-13T07:30:00,81
S-NS,2023-08-13T07:30:00,171
VF0,2023-08-13T07:30:00,85
VF1,2023-08-13T07:30:00,341
VF2,2023-08-13T07:30:00,402
VF3,2023-08-13T07:30:00,210
VF4,2023-08-13T07:30:00,89
AF1,2023-08-13T07:45:00,60
AF2,2023-08-13T07:45:00,60
AF3,2023-08-13T07:45:00,1272
AF4,2023-08-13T07:45:00,279
EF-T,2023-08-13T07:45:00,140
GH-T,2023-08-13T07:45:00,192
NS-S,2023-08-13T07:45:00,60
S-NS,2023-08-13T07:45:00,480
VF0,2023-08-13T07:45:00,60
VF1,2023-08-13T07:45:00,436
VF2,2023-08-13T07:45:00,300
VF3,2023-08-13T07:45:00,216
VF4,2023-08-13T07:45:00,62
AF1,2023-08-13T08:04:00,750
AF2,2023-08-13T08:03:00,60
AF3,2023-08-13T08:04:00,1033
AF4,2023-08-13T08:04:00,159
EF-T,2023-08-13T08:04:00,439
GH-T,2023-08-13T08:03:00,60
NS-S,2023-08-13T08:04:00,629
S-NS,2023-08-13T08:04:00,848
VF0,2023-08-13T08:04:00,96
VF1,2023-08-13T08:03:00,541
VF2,2023-08-13T08:04:00,311
VF3,2023-08-13T08:03:00,148
VF4,2023-08-13T08:03:00,62
AF1,2023-08-13T08:23:00,851
AF2,2023-08-13T08:23:00,187
AF3,2023-08-13T08:23:00,305
AF4,2023-08-13T08:23:00,585
EF-T,2023-08-13T08:23:00,255
GH-T,2023-08-13T08:23:00,137
NS-S,2023-08-13T08:23:00,620
S-NS,2023-08-13T08:23:00,413
VF0,2023-08-13T08:23:00,106
VF1,2023-08-13T08:23:00,764
VF2,2023-08-13T08:23:00,345
VF3,2023-08-13T08:23:00,262
VF4,2023-08-13T08:23:00,217
AF1,2023-08-13T08:30:00,649
AF2,2023-08-13T08:30:00,324
AF3,2023-08-13T08:30:00,532
AF4,2023-08-13T08:31:00,89
EF-T,2023-08-13T08:30:00,259
GH-T,2023-08-13T08:30:00,60
NS-S,2023-08-13T08:30:00,765
S-NS,2023-08-13T08:30:00,318
VF0,2023-08-13T08:30:00,199
VF1,2023-08-13T08:30:00,895
VF2,2023-08-13T08:30:00,294
VF3,2023-08-13T08:30:00,360
VF4,2023-08-13T08:30:00,341
AF1,2023-08-13T08:45:00,361
AF2,2023-08-13T08:45:00,1078
AF3,2023-08-13T08:45:00,108
AF4,2023-08-13T08:45:00,60
EF-T,2023-08-13T08:45:00,60
GH-T,2023-08-13T08:45:00,60
NS-S,2023-08-13T08:45:00,1001
S-NS,2023-08-13T08:45:00,437
VF0,2023-08-13T08:45:00,369
VF1,2023-08-13T08:45:00,848
VF2,2023-08-13T08:45:00,240
VF3,2023-08-13T08:45:00,103
VF4,2023-08-13T08:45:00,65
AF1,2023-08-13T09:01:00,720
AF2,2023-08-13T09:01:00,535
AF3,2023-08-13T09:01:00,243
AF4,2023-08-13T09:01:00,60
EF-T,2023-08-13T09:01:00,241
GH-T,2023-08-13T09:01:00,101
NS-S,2023-08-13T09:01:00,568
S-NS,2023-08-13T09:01:00,518
VF0,2023-08-13T09:01:00,60
VF1,2023-08-13T09:01:00,948
VF2,2023-08-13T09:01:00,475
VF3,2023-08-13T09:01:00,109
VF4,2023-08-13T09:01:00,92
AF1,2023-08-13T09:17:00,1659
AF2,2023-08-13T09:16:00,558
AF3,2023-08-13T09:17:00,185
AF4,2023-08-13T09:17:00,309
EF-T,2023-08-13T09:17:00,68
GH-T,2023-08-13T09:16:00,60
NS-S,2023-08-13T09:16:00,425
S-NS,2023-08-13T09:17:00,636
VF0,2023-08-13T09:16:00,60
VF1,2023-08-13T09:16:00,692
VF2,2023-08-13T09:17:00,225
VF3,2023-08-13T09:16:00,276
VF4,2023-08-13T09:16:00,60
AF1,2023-08-13T09:30:00,586
AF2,2023-08-13T09:30:00,203
AF3,2023-08-13T09:30:00,921
AF4,2023-08-13T09:30:00,2214
EF-T,2023-08-13T09:30:00,62
GH-T,2023-08-13T09:30:00,60
NS-S,2023-08-13T09:30:00,232
S-NS,2023-08-13T09:30:00,200
VF0,2023-08-13T09:30:00,66
VF1,2023-08-13T09:30:00,696
VF2,2023-08-13T09:30:00,281
VF3,2023-08-13T09:30:00,209
VF4,2023-08-13T09:30:00,60
AF1,2023-08-13T09:46:00,967
AF2,2023-08-13T09:45:00,60
AF3,2023-08-13T09:46:00,1228
AF4,2023-08-13T09:46:00,692
EF-T,2023-08-13T09:45:00,171
GH-T,2023-08-13T09:45:00,138
NS-S,2023-08-13T09:46:00,375
S-NS,2023-08-13T09:46:00,60
VF0,2023-08-13T09:45:00,222
VF1,2023-08-13T09:45:00,842
VF2,2023-08-13T09:46:00,284
VF3,2023-08-13T09:45:00,312
VF4,2023-08-13T09:45:00,80
AF1,2023-08-13T10:03:00,523
AF2,2023-08-13T10:02:00,60
AF3,2023-08-13T10:03:00,394
AF4,2023-08-13T10:03:00,359
EF-T,2023-08-13T10:03:00,60
GH-T,2023-08-13T10:02:00,92
NS-S,2023-08-13T10:03:00,1717
S-NS,2023-08-13T10:03:00,60
VF0,2023-08-13T10:02:00,60
VF1,2023-08-13T10:02:00,664
VF2,2023-08-13T10:03:00,412
VF3,2023-08-13T10:02:00,299
VF4,2023-08-13T10:02:00,577
AF1,2023-08-13T10:21:00,60
AF2,2023-08-13T10:21:00,1097
AF3,2023-08-13T10:21:00,203
AF4,2023-08-13T10:21:00,628
EF-T,2023-08-13T10:21:00,87
GH-T,2023-08-13T10:21:00,103
NS-S,2023-08-13T10:21:00,1517
S-NS,2023-08-13T10:21:00,60
VF0,2023-08-13T10:21:00,317
VF1,2023-08-13T10:21:00,655
VF2,2023-08-13T10:21:00,161
VF3,2023-08-13T10:21:00,261
VF4,2023-08-13T10:21:00,391
AF1,2023-08-13T10:30:00,303
AF2,2023-08-13T10:30:00,419
AF3,2023-08-13T10:30:00,129
AF4,2023-08-13T10:30:00,75
EF-T,2023-08-13T10:30:00,60
GH-T,2023-08-13T10:30:00,106
NS-S,2023-08-13T10:30:00,1024
S-NS,2023-08-13T10:30:00,60
VF0,2023-08-13T10:30:00,182
VF1,2023-08-13T10:30:00,537
VF2,2023-08-13T10:30:00,194
VF3,2023-08-13T10:30:00,294
VF4,2023-08-13T10:30:00,498
AF1,2023-08-13T10:45:00,1194
AF2,2023-08-13T10:45:00,156
AF3,2023-08-13T10:45:00,232
AF4,2023-08-13T10:45:00,60
EF-T,2023-08-13T10:45:00,201
GH-T,2023-08-13T10:45:00,106
NS-S,2023-08-13T10:45:00,60
S-NS,2023-08-13T10:45:00,60
VF0,2023-08-13T10:45:00,71
VF1,2023-08-13T10:45:00,558
VF2,2023-08-13T10:45:00,248
VF3,2023-08-13T10:45:00,237
VF4,2023-08-13T10:45:00,653
AF1,2023-08-13T11:01:00,1215
AF2,2023-08-13T11:01:00,153
AF3,2023-08-13T11:01:00,72
AF4,2023-08-13T11:01:00,243
EF-T,2023-08-13T11:01:00,60
GH-T,2023-08-13T11:01:00,60
NS-S,2023-08-13T11:01:00,548
S-NS,2023-08-13T11:01:00,383
VF0,2023-08-13T11:01:00,200
VF1,2023-08-13T11:01:00,663
VF2,2023-08-13T11:01:00,277
VF3,2023-08-13T11:01:00,230
VF4,2023-08-13T11:01:00,0
AF1,2023-08-13T11:17:00,1540
AF2,2023-08-13T11:17:00,60
AF3,2023-08-13T11:17:00,60
AF4,2023-08-13T11:17:00,129
EF-T,2023-08-13T11:17:00,60
GH-T,2023-08-13T11:17:00,60
NS-S,2023-08-13T11:17:00,642
S-NS,2023-08-13T11:17:00,533
VF0,2023-08-13T11:17:00,316
VF1,2023-08-13T11:17:00,516
VF2,2023-08-13T11:17:00,263
VF3,2023-08-13T11:17:00,302
VF4,2023-08-13T11:17:00,374
AF1,2023-08-13T11:31:00,1168
AF2,2023-08-13T11:30:00,60
AF3,2023-08-13T11:31:00,879
AF4,2023-08-13T11:31:00,60
EF-T,2023-08-13T11:30:00,100
GH-T,2023-08-13T11:30:00,60
NS-S,2023-08-13T11:30:00,419
S-NS,2023-08-13T11:31:00,1035
VF0,2023-08-13T11:30:00,60
VF1,2023-08-13T11:30:00,659
VF2,2023-08-13T11:30:00,164
VF3,2023-08-13T11:30:00,262
VF4,2023-08-13T11:30:00,189
AF1,2023-08-13T11:45:00,802
AF2,2023-08-13T11:45:00,60
AF3,2023-08-13T11:45:00,2930
AF4,2023-08-13T11:45:00,60
EF-T,2023-08-13T11:45:00,415
GH-T,2023-08-13T11:45:00,60
NS-S,2023-08-13T11:45:00,468
S-NS,2023-08-13T11:45:00,873
VF0,2023-08-13T11:45:00,188
VF1,2023-08-13T11:45:00,983
VF2,2023-08-13T11:45:00,213
VF3,2023-08-13T11:45:00,141
VF4,2023-08-13T11:45:00,60
AF1,2023-08-13T12:01:00,358
AF2,2023-08-13T12:01:00,1152
AF3,2023-08-13T12:01:00,1402
